date,store_nbr,AUTOMOTIVE,BABY CARE,BEAUTY,BEVERAGES,BOOKS,BREAD/BAKERY,CELEBRATION,CLEANING,DAIRY,DELI,EGGS,FROZEN FOODS,GROCERY I,GROCERY II,HARDWARE,HOME AND KITCHEN I,HOME AND KITCHEN II,HOME APPLIANCES,HOME CARE,LADIESWEAR,LAWN AND GARDEN,LINGERIE,"LIQUOR,WINE,BEER",MAGAZINES,MEATS,PERSONAL CARE,PET SUPPLIES,PLAYERS AND ELECTRONICS,POULTRY,PREPARED FOODS,PRODUCE,SCHOOL AND OFFICE SUPPLIES,SEAFOOD,ttl_sales,onpromotion_AUTOMOTIVE,onpromotion_BABY CARE,onpromotion_BEAUTY,onpromotion_BEVERAGES,onpromotion_BOOKS,onpromotion_BREAD/BAKERY,onpromotion_CELEBRATION,onpromotion_CLEANING,onpromotion_DAIRY,onpromotion_DELI,onpromotion_EGGS,onpromotion_FROZEN FOODS,onpromotion_GROCERY I,onpromotion_GROCERY II,onpromotion_HARDWARE,onpromotion_HOME AND KITCHEN I,onpromotion_HOME AND KITCHEN II,onpromotion_HOME APPLIANCES,onpromotion_HOME CARE,onpromotion_LADIESWEAR,onpromotion_LAWN AND GARDEN,onpromotion_LINGERIE,"onpromotion_LIQUOR,WINE,BEER",onpromotion_MAGAZINES,onpromotion_MEATS,onpromotion_PERSONAL CARE,onpromotion_PET SUPPLIES,onpromotion_PLAYERS AND ELECTRONICS,onpromotion_POULTRY,onpromotion_PREPARED FOODS,onpromotion_PRODUCE,onpromotion_SCHOOL AND OFFICE SUPPLIES,onpromotion_SEAFOOD,id,family,sales,onpromotion,store_city,store_state,store_type,store_cluster,locale,locale_name,description,events,IsWorkDay,events_Black_Friday,events_Cyber_Monday,events_Dia_de_la_Madre,events_Futbol,events_Terremoto_Manabi,holiday_national_binary,holiday_local_binary,holiday_regional_binary,national_independence,local_cantonizacio,local_fundacion,local_independencia,holiday_national_Batalla_de_Pichincha,holiday_national_Carnaval,holiday_national_Dia_de_Difuntos,holiday_national_Dia_de_la_Madre,holiday_national_Dia_del_Trabajo,holiday_national_Independencia_de_Cuenca,holiday_national_Independencia_de_Guayaquil,holiday_national_Navidad,holiday_national_Primer_Grito_de_Independencia,holiday_national_Primer_dia_del_ano,holiday_national_Viernes_Santo,holiday_regional_Provincializacion_Santa_Elena,holiday_regional_Provincializacion_de_Cotopaxi,holiday_regional_Provincializacion_de_Imbabura,holiday_regional_Provincializacion_de_Santo_Domingo,holiday_local_Cantonizacion_de_Cayambe,holiday_local_Cantonizacion_de_El_Carmen,holiday_local_Cantonizacion_de_Guaranda,holiday_local_Cantonizacion_de_Latacunga,holiday_local_Cantonizacion_de_Libertad,holiday_local_Cantonizacion_de_Quevedo,holiday_local_Cantonizacion_de_Riobamba,holiday_local_Cantonizacion_de_Salinas,holiday_local_Cantonizacion_del_Puyo,holiday_local_Fundacion_de_Ambato,holiday_local_Fundacion_de_Cuenca,holiday_local_Fundacion_de_Esmeraldas,holiday_local_Fundacion_de_Guayaquil,holiday_local_Fundacion_de_Ibarra,holiday_local_Fundacion_de_Loja,holiday_local_Fundacion_de_Machala,holiday_local_Fundacion_de_Manta,holiday_local_Fundacion_de_Quito,holiday_local_Fundacion_de_Riobamba,holiday_local_Fundacion_de_Santo_Domingo,holiday_local_Independencia_de_Ambato,holiday_local_Independencia_de_Guaranda,holiday_local_Independencia_de_Latacunga,dcoilwtico,year,month,week,quarter,day_of_week
2016-09-24,2,14.0,0.0,6.0,3946.0,0.0,797.0,23.0,1143.0,1161.0,334.717,210.0,183.0,4653.0,36.0,1.0,27.0,31.0,1.0,315.0,49.0,8.0,11.0,183.0,18.0,512.393,305.0,5.0,6.0,585.334,168.72101,3322.919,0.0,41.461,18097.545009999998,0,0,0,67,0,13,0,42,2,2,0,1,36,0,0,0,1,0,11,0,0,0,6,0,0,4,0,0,0,0,1,0,1,2422101,AUTOMOTIVE,14.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2016,9,38,3,Saturday
2016-09-25,2,6.0,0.0,4.0,4220.0,0.0,857.0,6.0,1014.0,1300.0,311.058,245.0,165.0,4869.0,49.0,0.0,27.0,166.0,0.0,359.0,56.0,4.0,5.0,93.0,11.0,415.163,311.0,11.0,7.0,624.926,193.472,3308.502,2.0,54.298,18694.418999999998,0,0,0,63,0,12,0,43,3,3,0,1,31,0,0,0,2,0,13,0,0,0,5,0,0,10,0,0,0,0,1,0,1,2423883,AUTOMOTIVE,6.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2016,9,38,3,Sunday
2016-09-26,2,6.0,0.0,10.0,2774.0,0.0,594.0,15.0,854.0,833.0,219.648,158.0,123.0,3533.0,31.0,0.0,14.0,14.0,0.0,224.0,23.0,4.0,1.0,43.0,11.0,329.021,237.0,9.0,7.0,426.029,114.307,2355.787,1.0,27.91,12991.702000000003,0,0,0,51,0,10,0,39,3,0,2,3,30,0,0,0,1,0,10,0,0,0,0,0,1,5,0,0,0,0,0,0,1,2425665,AUTOMOTIVE,6.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.6,2016,9,39,3,Monday
2016-09-27,2,5.0,0.0,5.0,2293.0,0.0,535.0,17.0,781.0,722.0,193.529,152.0,83.0,3206.0,15.0,1.0,19.0,20.0,0.0,225.0,27.0,4.0,2.0,41.0,9.0,358.456,181.0,1.0,5.0,417.872,122.237,1967.221,0.0,23.864,11432.178999999998,0,0,0,54,0,10,0,44,2,1,2,2,30,0,0,0,1,0,12,0,0,0,0,0,0,6,0,0,0,0,1,0,1,2427447,AUTOMOTIVE,5.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.65,2016,9,39,3,Tuesday
2016-09-28,2,2.0,1.0,7.0,2373.0,0.0,553.0,12.0,764.0,757.0,194.886,144.0,115.0,3434.0,20.0,0.0,31.0,24.0,1.0,228.0,13.0,5.0,2.0,56.0,9.0,527.05,201.0,18.0,4.0,356.423,97.442,2953.917,2.0,33.218,12938.936,0,0,0,60,0,10,0,42,2,1,1,2,35,0,0,0,1,0,12,0,1,0,0,0,2,5,0,0,0,0,206,0,0,2429229,AUTOMOTIVE,2.0,0,Quito,Pichincha,D,13,Local,Ibarra,Fundacion de Ibarra,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.07,2016,9,39,3,Wednesday
2016-09-29,2,9.0,0.0,6.0,2279.0,0.0,545.0,12.0,802.0,721.0,192.42,133.0,72.26,3085.0,24.0,0.0,24.0,21.0,0.0,194.0,15.0,4.0,4.0,31.0,5.0,331.937,157.0,7.0,8.0,311.031,94.372,1883.628,1.0,26.331,10998.979000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2431011,AUTOMOTIVE,9.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.72,2016,9,39,3,Thursday
2016-09-30,2,7.0,0.0,7.0,2744.0,0.0,676.0,18.0,907.0,859.0,234.123,150.0,128.885,3783.0,29.0,2.0,20.0,16.0,1.0,228.0,16.0,11.0,0.0,103.0,5.0,1447.25,212.0,5.0,2.0,591.867,119.078,2259.513,1.0,48.678,14631.394,0,0,0,56,0,11,0,43,4,57,25,3,35,0,0,0,1,0,13,0,0,0,2,0,51,7,0,0,41,1,2,0,7,2432793,AUTOMOTIVE,7.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.72,2016,9,39,3,Friday
2016-10-01,2,6.0,0.0,5.0,4546.0,0.0,912.0,30.0,1400.0,1360.0,364.493,224.0,188.0,6159.0,38.0,1.0,33.0,28.0,0.0,380.0,47.0,7.0,17.0,185.0,9.0,536.643,383.0,13.0,18.0,664.624,172.994,3377.395,3.0,54.823,21162.971999999998,0,0,0,64,0,2,0,33,3,1,2,3,30,0,0,0,1,0,13,0,0,0,1,0,0,3,0,0,0,0,3,0,0,2434575,AUTOMOTIVE,6.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2016,10,39,4,Saturday
2016-10-02,2,8.0,0.0,17.0,5567.0,0.0,1051.0,18.0,1563.0,1548.0,430.492,304.0,191.0,7314.0,61.0,1.0,54.0,33.0,2.0,555.0,41.0,4.0,7.0,103.0,8.0,571.671,539.0,22.0,13.0,771.837,222.567,4111.998,2.0,57.072,25191.636999999995,0,0,0,64,0,2,0,29,4,1,2,3,30,0,0,0,1,0,13,0,0,0,2,0,0,6,0,0,0,0,3,0,0,2436357,AUTOMOTIVE,8.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2016,10,39,4,Sunday
2016-10-03,2,5.0,0.0,4.0,3243.0,0.0,713.0,10.0,997.0,1041.0,290.671,180.0,91.0,4425.0,31.0,3.0,21.0,18.0,0.0,299.0,21.0,3.0,14.0,32.0,5.0,392.75198,355.0,8.0,13.0,503.222,146.871,2407.543,0.0,38.517,15311.575979999998,0,0,0,56,0,2,0,31,4,0,3,2,31,0,0,0,0,0,14,0,0,0,0,0,0,9,0,0,0,0,3,0,1,2438139,AUTOMOTIVE,5.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.8,2016,10,40,4,Monday
2016-10-04,2,5.0,2.0,10.0,2921.0,0.0,569.0,6.0,1026.0,845.0,199.295,188.0,106.0,4117.0,51.0,0.0,11.0,27.0,0.0,273.0,20.0,3.0,2.0,39.0,4.0,444.729,256.0,9.0,1.0,446.007,133.226,2183.387,1.0,28.45,13927.094000000001,0,0,0,60,0,0,0,46,5,0,3,1,36,0,0,0,1,0,13,0,0,0,1,0,0,4,0,0,0,0,3,0,1,2439921,AUTOMOTIVE,5.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.67,2016,10,40,4,Tuesday
2016-10-05,2,6.0,0.0,6.0,2982.0,0.0,595.0,12.0,1162.0,871.0,212.792,183.0,137.246,4562.0,11.0,0.0,9.0,23.0,0.0,267.0,25.0,7.0,2.0,29.0,5.0,386.598,264.0,10.0,4.0,409.823,134.184,3712.454,1.0,32.549,16061.646,0,0,0,61,0,0,0,49,5,0,3,3,44,0,0,0,1,0,13,0,2,0,1,0,0,12,0,0,0,1,215,0,0,2441703,AUTOMOTIVE,6.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.75,2016,10,40,4,Wednesday
2016-10-06,2,8.0,0.0,5.0,2424.0,0.0,508.0,13.0,802.0,675.0,171.671,128.0,92.0,3006.0,27.0,0.0,11.0,16.0,0.0,205.0,20.0,6.0,2.0,78.0,14.0,362.987,181.0,11.0,3.0,336.619,112.184,1930.209,0.0,22.499,11171.169,0,0,0,8,0,0,3,29,10,0,2,3,46,0,0,0,0,0,8,0,0,0,2,0,0,10,0,0,0,0,27,0,1,2443485,AUTOMOTIVE,8.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.44,2016,10,40,4,Thursday
2016-10-07,2,3.0,0.0,2.0,2616.0,0.0,607.0,14.0,867.0,865.0,259.348,161.0,145.0,4006.0,23.0,2.0,47.0,13.0,2.0,261.0,16.0,8.0,4.0,135.0,7.0,1226.564,212.0,6.0,8.0,629.274,137.49,2376.106,0.0,55.829,14714.610999999999,0,0,0,13,0,0,5,37,11,59,28,3,47,1,0,0,1,0,10,0,0,0,4,0,46,11,1,0,41,1,35,0,7,2445267,AUTOMOTIVE,3.0,0,Quito,Pichincha,D,13,Local,Quevedo,Cantonizacion de Quevedo,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.76,2016,10,40,4,Friday
2016-10-08,2,7.0,0.0,8.0,3897.0,0.0,826.0,27.0,1065.0,1133.0,281.339,194.0,194.0,5021.0,38.0,1.0,20.0,29.0,0.0,321.0,26.0,3.0,9.0,183.0,12.0,491.849,285.0,12.0,5.0,575.416,196.496,3016.156,1.0,47.307,17925.563,0,0,0,11,0,0,7,39,8,0,3,3,49,0,0,0,1,0,8,0,0,0,6,0,0,12,0,0,0,0,36,0,1,2447049,AUTOMOTIVE,7.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2016,10,40,4,Saturday
2016-10-09,2,7.0,1.0,15.0,5004.0,0.0,977.0,25.0,1440.0,1469.0,382.56,309.0,198.0,6504.0,45.0,0.0,43.0,38.0,0.0,427.0,64.0,1.0,11.0,83.0,10.0,465.579,399.0,14.0,13.0,671.378,169.661,3767.8699,2.0,59.692,22615.7399,0,0,0,13,0,0,9,41,10,0,3,3,57,0,0,0,1,0,9,0,0,0,7,0,0,14,0,0,0,0,38,0,2,2448831,AUTOMOTIVE,7.0,0,Quito,Pichincha,D,13,National,Ecuador,Independencia de Guayaquil,,,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2016,10,40,4,Sunday
2016-10-10,2,7.0,0.0,6.0,2640.0,0.0,574.0,15.0,906.0,800.0,185.443,151.0,79.92,3796.0,23.0,0.0,19.0,17.0,0.0,265.0,32.0,8.0,5.0,55.0,9.0,485.119,247.0,10.0,6.0,443.803,115.694,2534.47,0.0,36.949,13472.398000000001,0,0,0,11,0,0,5,38,7,0,3,2,49,0,0,0,0,0,8,0,0,0,3,0,0,11,0,0,0,0,37,0,2,2450613,AUTOMOTIVE,7.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.76,2016,10,41,4,Monday
2016-10-11,2,8.0,0.0,4.0,2151.0,0.0,490.0,5.0,742.0,697.0,179.024,125.0,84.0,3406.0,18.0,0.0,7.0,14.0,0.0,193.0,16.0,2.0,7.0,72.0,8.0,309.449,187.0,10.0,3.0,373.149,115.681,2192.32,0.0,25.885,11444.508000000002,0,0,0,8,0,0,1,32,8,0,3,3,50,0,0,0,0,0,7,0,0,0,4,0,0,13,0,0,0,0,35,0,1,2452395,AUTOMOTIVE,8.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.72,2016,10,41,4,Tuesday
2016-10-12,2,7.0,0.0,5.0,2678.0,0.0,540.0,12.0,825.0,829.0,199.7,149.0,115.0,3469.0,24.0,0.0,8.0,30.0,0.0,238.0,21.0,2.0,10.0,52.0,7.0,668.554,222.0,10.0,8.0,436.254,107.318,3553.401,0.0,19.832,14246.059000000001,0,0,0,13,0,0,5,35,6,1,3,3,48,0,0,0,1,0,8,0,2,0,0,0,0,13,0,0,0,0,219,0,1,2454177,AUTOMOTIVE,7.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.14,2016,10,41,4,Wednesday
2016-10-13,2,7.0,0.0,5.0,1986.0,5.0,511.0,11.0,696.0,652.0,138.362,120.0,88.0,3049.0,17.0,1.0,23.0,10.0,0.0,175.0,12.0,0.0,8.0,74.0,3.0,261.707,180.0,4.0,4.0,299.444,106.447,1801.338,0.0,29.058,10277.356000000002,0,0,0,12,0,0,3,35,10,0,3,3,54,0,0,0,0,0,9,0,0,0,0,0,0,9,0,0,0,0,37,0,2,2455959,AUTOMOTIVE,7.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.47,2016,10,41,4,Thursday
2016-10-14,2,6.0,1.0,4.0,2598.0,9.0,647.0,28.0,780.0,849.0,225.407,181.0,149.0,3457.0,23.0,0.0,15.0,19.0,0.0,215.0,12.0,7.0,9.0,168.0,6.0,1074.818,171.0,10.0,6.0,667.554,112.298004,2268.666,0.0,43.785,13762.528004,0,0,0,12,0,1,8,35,9,50,27,3,46,0,0,0,0,0,6,0,0,0,1,0,49,10,0,0,37,1,39,0,6,2457741,AUTOMOTIVE,6.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.35,2016,10,41,4,Friday
2016-10-15,2,7.0,0.0,10.0,4035.0,8.0,933.0,22.0,1099.0,1184.0,292.117,220.0,217.304,4797.0,52.0,2.0,20.0,12.0,0.0,297.0,25.0,8.0,1.0,286.0,14.0,369.74,302.0,12.0,5.0,600.10803,160.138,3220.452,0.0,36.785,18247.64403,0,0,0,14,0,0,5,39,11,1,3,3,55,0,0,0,1,0,4,0,0,0,2,0,0,12,0,0,0,0,38,0,2,2459523,AUTOMOTIVE,7.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2016,10,41,4,Saturday
2016-10-16,2,11.0,0.0,7.0,5040.0,3.0,978.0,17.0,1175.0,1461.0,357.977,276.0,234.765,6321.0,53.0,0.0,32.0,24.0,0.0,354.0,41.0,9.0,10.0,82.0,17.0,555.638,420.0,13.0,13.0,759.985,181.324,3810.0881,1.0,65.467,22323.2441,0,0,0,14,0,0,3,40,11,1,3,5,59,0,0,0,1,0,4,0,0,0,2,0,0,12,0,0,0,0,39,0,2,2461305,AUTOMOTIVE,11.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2016,10,41,4,Sunday
2016-10-17,2,6.0,1.0,4.0,2829.0,4.0,615.0,9.0,965.0,871.0,260.776,165.0,103.19,3896.0,18.0,0.0,39.0,20.0,0.0,298.0,23.0,4.0,10.0,56.0,2.0,399.007,264.0,11.0,7.0,490.31,200.261,2729.005,0.0,34.696,14334.244999999999,0,0,0,10,0,0,2,40,10,1,1,3,49,0,0,0,0,0,3,0,0,0,0,0,1,9,0,0,0,0,36,0,1,2463087,AUTOMOTIVE,6.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.97,2016,10,42,4,Monday
2016-10-18,2,2.0,0.0,7.0,2518.0,7.0,492.0,9.0,716.0,786.0,219.639,142.0,115.0,3221.0,30.0,1.0,11.0,11.0,0.0,206.0,20.0,2.0,0.0,57.0,8.0,553.61,190.0,4.0,11.0,417.125,113.454,2046.326,0.0,28.076,11944.229999999998,0,0,0,11,0,1,5,38,7,1,2,2,49,0,0,0,0,0,2,0,0,0,1,0,0,6,0,0,0,0,34,0,1,2464869,AUTOMOTIVE,2.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.3,2016,10,42,4,Tuesday
2016-10-19,2,3.0,0.0,5.0,2398.0,2.0,545.0,2.0,786.0,803.0,203.309,138.0,100.754,3521.0,21.0,0.0,23.0,33.0,0.0,239.0,19.0,4.0,3.0,42.0,5.0,389.217,175.0,9.0,7.0,409.3,96.892,3368.343,0.0,35.083,13385.898,0,0,0,11,0,1,0,43,8,2,2,3,55,0,0,0,1,0,2,0,1,0,0,0,0,8,0,0,0,1,210,0,1,2466651,AUTOMOTIVE,3.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.59,2016,10,42,4,Wednesday
2016-10-20,2,5.0,0.0,5.0,2407.0,2.0,541.0,17.0,820.0,792.0,185.821,158.0,102.0,3391.0,15.0,1.0,23.0,19.0,0.0,199.0,28.0,4.0,0.0,112.0,14.0,376.495,197.0,10.0,7.0,384.894,127.444,2105.831,1.0,41.447,12091.932,0,0,0,11,0,1,5,39,10,2,2,5,44,0,0,0,1,0,2,0,0,0,0,0,0,9,0,0,0,0,39,0,1,2468433,AUTOMOTIVE,5.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.31,2016,10,42,4,Thursday
2016-10-21,2,11.0,0.0,13.0,3043.0,4.0,673.0,10.0,971.0,1046.0,235.418,189.0,190.791,4196.0,30.0,3.0,27.0,10.0,0.0,237.0,16.0,18.0,11.0,132.0,10.0,1667.495,180.0,14.0,4.0,790.268,120.334,2527.921,0.0,46.931,16427.158,0,0,0,21,0,2,4,39,10,60,29,4,55,0,0,0,0,0,2,0,0,0,2,0,49,9,0,0,39,1,39,0,7,2470215,AUTOMOTIVE,11.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.61,2016,10,42,4,Friday
2016-10-22,2,4.0,0.0,6.0,4235.0,2.0,822.0,29.0,1076.0,1168.0,307.364,211.0,219.0,5026.0,35.0,3.0,19.0,23.0,0.0,305.0,31.0,3.0,12.0,230.0,15.0,438.838,267.0,8.0,7.0,630.07904,176.34799,3261.757,0.0,39.772,18610.158030000002,0,0,0,24,0,1,5,44,10,1,2,3,46,0,0,0,1,0,3,0,0,0,1,0,0,8,0,0,0,0,38,0,1,2471997,AUTOMOTIVE,4.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2016,10,42,4,Saturday
2016-10-23,2,6.0,0.0,8.0,4832.0,3.0,931.0,17.0,1304.0,1391.0,348.585,273.0,214.405,6055.0,54.0,1.0,51.0,37.0,0.0,349.0,58.0,0.0,7.0,86.0,19.0,509.701,378.0,13.0,14.0,682.992,217.285,3915.429,3.0,44.785,21823.181999999997,0,0,0,20,0,2,4,43,9,0,2,3,55,0,0,0,1,0,2,0,0,0,2,0,0,10,0,0,0,0,38,0,2,2473779,AUTOMOTIVE,6.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2016,10,42,4,Sunday
2016-10-24,2,5.0,0.0,5.0,2667.0,4.0,582.0,13.0,866.0,844.0,207.771,148.0,117.959,3868.0,35.0,1.0,41.0,22.0,0.0,228.0,11.0,9.0,5.0,30.0,6.0,382.416,203.0,5.0,8.0,445.54,117.138,2363.512,3.0,36.513,13279.849000000002,0,0,0,18,0,2,6,38,9,1,2,4,57,0,0,0,1,0,2,0,0,0,0,0,0,8,0,0,0,0,36,0,1,2475561,AUTOMOTIVE,5.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.18,2016,10,43,4,Monday
